query,syn_id,syn_name,valid_aphia_id,valid_sciname,error
218168,307329,Perca lunaria,218168,Aethaloperca rogaa,NA
218168,307356,Perca rogaa,218168,Aethaloperca rogaa,NA
218193,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
219539,303390,Gobius xanthosoma,219539,Paragobiodon xanthosoma,NA
219539,277618,Paragobiodon xanthosomus,219539,Paragobiodon xanthosoma,NA
219764,1621600,Lissonanchus lusheri,219764,Lissonanchus lusherae,NA
219846,313580,Achirus bilineatus,219846,Cynoglossus bilineatus,NA
219846,219839,Arelia bilineata,219846,Cynoglossus bilineatus,NA
219846,403357,Cynoglossus bilinetaus,219846,Cynoglossus bilineatus,NA
219914,NA,NA,NA,NA,"Error in parse_con(txt, bigint_as_char) : parse error: premature EOF
                                       
                     (right here) ------^

"
